Id,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp
25344,1,1,36,1,0
25345,1,0,33,0,0
25346,0,0,31,1,0
25347,0,0,28,0,2
25348,1,1,39,1,0
25349,1,0,40,0,0
25350,1,1,38,1,1
25351,0,1,31,1,0
25352,1,1,36,1,0
25353,1,1,36,1,0
25354,1,1,38,1,0
25355,1,1,38,1,0
25356,1,1,32,1,1
25357,1,1,35,1,0
25358,1,1,36,1,0
25359,0,0,27,1,0
25360,1,1,33,0,1
25361,1,1,37,1,0
25362,0,0,21,0,0
25363,1,1,36,1,0
25365,1,0,43,0,1
25366,1,1,35,0,1
25367,1,1,36,1,0
25368,1,1,37,0,0
25369,1,0,40,1,0
25370,0,0,30,1,0
25371,1,1,34,0,0
25372,1,1,35,1,0
25373,1,1,38,0,0
25374,1,0,27,1,0
25375,1,1,37,1,0
25376,1,0,24,1,0
25377,0,0,29,0,0
25378,1,1,37,1,0
25379,0,0,25,0,2
25380,1,0,32,0,0
25381,0,1,29,1,0
25382,1,0,21,0,1
25383,1,1,38,1,0
25384,1,1,38,0,1
25385,1,1,38,1,0
25386,1,0,38,1,0
25387,1,1,39,1,0
25388,0,0,26,1,1
25389,1,1,38,1,0
25390,0,0,19,1,0
25391,1,0,40,0,0
25392,1,0,23,0,0
25393,0,0,24,0,0
25394,1,0,40,0,0
25395,1,1,36,1,1
25396,1,1,37,1,0
25397,1,1,38,0,0
25398,1,1,38,1,0
25399,0,0,30,1,0
25400,1,1,37,0,0
25401,1,1,37,1,0
25402,1,0,28,1,0
25403,1,1,37,1,0
25404,0,1,30,0,1
25405,1,0,40,1,0
25406,0,0,9,0,0
25407,1,1,34,1,0
25408,1,1,38,1,0
25409,1,1,35,1,1
25410,1,1,31,0,0
25411,0,0,22,0,1
25412,1,1,37,1,0
25413,1,1,36,1,0
25414,1,0,26,0,0
25415,1,1,36,1,0
25416,0,0,30,0,0
25417,1,1,30,0,0
25418,1,1,32,1,1
25419,1,1,38,1,0
25420,1,0,31,1,1
25421,1,1,38,1,0
25422,0,0,20,0,1
25423,1,1,36,1,0
25424,1,0,18,0,0
25425,1,1,39,1,0
25426,1,0,33,1,0
25427,1,1,41,1,0
25428,1,1,38,0,0
25429,0,0,30,1,1
25430,1,1,37,1,0
25431,0,0,30,1,0
25432,1,0,35,0,1
25433,1,1,36,0,0
25434,1,1,34,0,0
25435,0,0,29,0,0
25436,1,1,38,1,0
25437,1,1,38,0,0
25438,1,1,36,1,0
25439,0,0,27,1,1
25440,1,1,37,1,0
25441,1,0,26,1,0
25442,1,0,39,1,0
25443,1,1,35,1,0
25444,1,1,36,0,0
25445,1,0,34,1,0
25446,1,0,26,0,1
25447,1,1,39,1,0
25448,1,1,38,0,0
25449,0,1,26,0,0
25450,0,0,17,1,0
25451,1,1,35,0,1
25452,1,1,34,1,0
25453,0,0,29,0,0
25454,1,1,38,1,0
25455,1,1,27,1,0
25456,1,1,38,1,0
25457,1,1,39,1,0
25458,0,1,27,0,0
25459,1,0,40,0,0
25460,1,1,36,0,0
25461,0,0,31,0,0
25462,1,0,30,1,0
25463,1,0,42,0,0
25464,1,0,40,0,0
25465,1,1,36,1,0
25466,1,0,39,0,0
25467,1,1,39,1,0
25468,1,1,35,1,1
25469,1,1,36,1,0
25470,1,1,37,1,0
25471,1,1,37,1,1
25472,1,1,39,0,0
25473,1,0,33,0,0
25474,1,0,31,1,0
25475,1,1,34,1,0
25476,1,1,37,1,0
25477,1,1,37,1,1
25478,1,0,33,0,0
25479,1,0,34,1,0
25480,1,1,38,1,0
25481,1,0,33,1,1
25482,1,1,39,1,0
25483,1,0,40,0,0
25484,0,0,25,1,1
25485,1,1,39,1,1
25486,1,0,30,1,0
25487,1,1,37,1,0
25488,1,0,42,1,0
25489,1,1,37,1,0
25490,1,1,38,1,0
25491,1,0,24,1,1
25492,1,0,31,0,1
25493,1,0,33,1,1
25494,0,0,27,1,0
25495,1,0,32,1,0
25496,1,1,38,1,0
25497,1,0,21,1,1
25498,1,1,36,0,0
25499,1,1,35,1,0
25500,1,1,32,1,1
25501,1,1,37,1,0
25502,1,1,35,0,1
25503,1,1,38,1,0
25504,1,1,35,1,0
25505,1,1,38,0,0
25506,1,0,44,0,2
25507,1,0,32,1,0
25508,1,1,36,1,0
25509,1,1,37,1,1
25510,1,1,36,1,1
25511,1,0,35,1,1
25512,1,1,37,1,0
25513,0,0,28,1,0
25514,1,1,39,1,0
25515,1,1,36,1,0
25516,1,1,39,1,0
25517,1,1,38,1,1
25518,1,1,37,1,0
25519,0,0,31,1,0
25520,1,1,37,1,0
25521,1,0,21,1,1
25522,1,1,31,0,0
25523,1,0,27,1,0
25524,1,0,41,0,1
25525,1,1,27,1,0
25526,1,1,36,1,0
25527,0,0,25,1,0
25528,0,1,28,0,0
25529,1,0,29,0,1
25530,1,0,23,0,0
25531,1,1,36,0,0
25532,1,0,29,0,1
25533,1,1,39,1,1
25534,1,1,37,1,0
25535,1,1,32,1,0
25536,1,1,34,1,0
25537,0,0,20,0,0
25538,1,1,34,1,0
25539,1,1,35,0,1
25540,1,1,36,0,0
25541,1,0,40,0,0
25542,1,1,37,1,1
25543,1,1,36,0,1
25544,1,1,37,1,0
25545,1,0,41,1,0
25546,1,1,37,1,0
25547,1,1,38,1,0
25548,1,1,28,0,0
25549,1,0,28,0,1
25550,1,1,34,1,0
25551,0,0,24,1,1
25552,0,0,27,1,0
25553,1,1,36,1,0
25554,1,1,37,0,0
25555,1,1,33,0,0
25556,1,1,36,1,0
25557,1,1,39,0,1
25558,1,1,38,1,1
25559,1,1,35,1,0
25560,1,1,37,0,0
25561,1,0,31,1,0
25562,1,0,39,1,0
25563,1,0,21,0,1
25564,1,1,39,1,0
25565,1,1,38,1,0
25566,1,1,33,1,0
25567,1,1,38,1,0
25568,0,0,14,1,0
25569,1,1,35,1,0
25570,1,1,35,1,1
25571,1,1,38,1,0
25572,1,1,37,1,0
25573,1,1,36,1,0
25574,1,0,27,0,0
25575,1,1,37,1,0
25576,1,0,22,0,0
25577,1,0,33,0,0
25578,1,1,38,0,0
25579,1,1,36,1,0
25580,1,0,32,1,0
25581,1,1,37,1,0
25582,1,1,37,1,0
25583,1,1,34,0,0
25584,0,0,22,0,0
25585,1,1,36,1,0
25586,1,1,38,1,0
25587,1,1,35,1,0
25588,1,1,35,1,0
25589,0,0,15,1,0
25590,1,0,32,0,0
25591,1,1,37,1,0
25592,1,1,32,1,1
25593,1,0,42,0,1
25594,1,1,36,0,0
25595,0,1,29,0,1
25596,1,1,35,0,0
25597,0,0,28,0,0
25598,1,1,37,1,0
25599,1,0,43,1,0
25600,0,0,29,1,1
25601,1,1,40,1,0
25602,1,1,34,0,0
25603,1,0,27,1,0
25604,1,1,36,0,0
25605,1,1,37,1,0
25606,0,0,25,1,0
25607,1,1,36,1,0
25608,1,1,35,1,0
25609,1,1,38,0,0
25610,1,1,31,0,1
25611,0,1,28,1,0
25612,1,1,39,0,0
25613,0,1,26,1,1
25614,1,0,41,1,1
25615,1,1,38,1,0
25616,1,0,30,0,0
25617,0,0,31,1,0
25618,1,1,36,0,0
25619,1,1,36,1,0
25620,1,0,33,1,1
25621,0,1,26,1,0
25622,1,0,39,1,0
25623,1,0,21,0,1
25624,1,1,36,1,1
25625,1,0,40,1,0
25626,1,1,30,0,0
25627,1,1,37,0,0
25628,1,1,38,1,0
25629,0,0,31,0,1
25630,1,0,41,1,0
25631,1,1,37,1,0
25632,1,1,36,0,0
25633,1,1,38,1,0
25634,1,1,39,0,0
25635,1,1,30,1,0
25636,1,1,37,1,1
25637,1,1,36,1,1
25638,0,0,22,0,1
25639,1,0,27,1,1
25640,1,0,31,1,0
25641,0,0,29,0,2
25642,1,1,34,0,0
25643,0,0,23,1,0
25644,1,1,36,1,1
25645,1,1,35,0,0
25646,1,0,23,1,0
25647,1,0,20,0,0
25648,1,1,35,0,0
25649,1,1,32,0,0
25650,1,1,36,0,0
25651,1,1,36,1,1
25652,0,1,24,0,1
25653,1,0,22,0,1
25654,1,0,26,0,0
25655,1,1,32,1,0
25656,1,1,39,0,1
25657,0,0,31,0,0
25658,0,0,30,1,1
25659,1,0,41,0,0
25660,1,0,35,1,0
25661,1,1,30,0,0
25662,0,0,27,0,0
25663,0,0,30,0,0
25664,1,1,36,0,0
25665,0,1,30,0,0
25666,1,1,38,0,0
25667,1,0,28,1,0
25668,1,1,38,1,1
25669,0,1,28,0,1
25670,1,0,39,1,0
25671,1,1,37,1,1
25672,1,1,38,1,1
25673,1,1,35,0,0
25674,1,0,29,0,0
25675,1,1,34,0,0
25676,1,0,30,0,0
25677,1,1,36,1,0
25678,1,0,41,0,0
25679,1,0,24,0,0
25680,1,0,33,1,0
25681,0,0,31,1,0
25682,1,1,36,1,0
25683,1,1,34,0,0
25684,1,0,39,1,0
25685,0,0,25,0,1
25686,0,0,22,0,0
25687,1,1,36,1,1
25688,1,1,38,1,0
25689,0,0,25,1,0
25690,1,0,31,1,0
25691,1,1,39,1,0
25692,1,0,33,0,1
25693,1,1,37,0,1
25694,1,0,35,1,0
25695,1,1,38,1,0
25696,1,1,38,1,0
25697,1,1,39,1,0
25698,1,1,38,1,0
25699,1,1,37,1,1
25700,1,0,39,1,0
25701,0,0,31,0,0
25702,1,0,23,0,0
25703,1,1,35,1,0
25704,0,0,31,0,0
25705,1,1,38,1,0
25706,1,0,30,1,0
25707,0,0,15,1,0
25708,0,0,20,0,1
25709,0,0,27,0,0
25710,1,0,31,1,0
25711,0,0,28,0,0
25712,1,0,40,1,0
25713,1,1,36,1,0
25714,0,0,25,0,0
25715,1,0,35,0,0
25716,1,0,32,1,0
25717,1,1,37,1,0
25718,1,1,37,1,0
25719,1,0,29,1,0
25720,1,1,37,0,0
25721,1,0,33,1,1
25722,0,0,16,0,1
25723,1,0,34,0,0
25724,0,0,25,0,0
25725,1,0,34,0,0
25726,1,1,37,0,0
25727,1,1,39,1,0
25728,0,0,12,0,0
25729,1,1,38,1,0
25730,1,1,39,1,0
25731,1,1,38,1,1
25732,1,1,37,0,0
25733,1,0,25,0,1
25734,1,1,35,0,0
25735,1,1,34,1,0
25736,1,1,37,1,1
25737,1,1,38,1,0
25738,1,1,34,1,0
25739,1,0,35,1,0
25740,1,0,33,0,0
25741,1,1,31,0,0
25742,1,0,32,1,0
25743,1,1,35,0,0
25744,1,0,24,0,0
25745,1,0,33,1,1
25746,1,1,35,1,0
25747,0,0,24,1,0
25748,1,0,34,1,1
25749,1,0,42,1,0
25750,1,1,37,1,0
25751,1,1,35,0,1
25752,0,0,29,0,0
25753,1,0,20,0,0
25754,1,0,30,1,0
25755,1,0,21,1,0
25756,1,1,35,1,0
25757,1,0,42,1,0
25758,1,0,29,0,1
25759,1,0,24,1,0
25760,1,1,38,1,0
25761,0,0,25,0,1
25762,1,1,38,0,0
25763,1,0,32,0,0
25764,1,1,38,1,0
25765,1,0,42,1,0
25766,1,1,37,1,0
25767,1,0,23,0,0
25768,1,1,38,0,0
25769,1,1,37,0,0
25770,1,1,39,1,0
25771,0,1,24,0,0
25772,1,0,30,1,0
25773,1,1,35,0,0
25774,1,1,38,0,0
25775,0,0,31,0,0
25776,1,1,36,1,0
25777,1,1,33,0,0
25778,1,1,37,0,0
25779,1,1,35,1,0
25780,1,0,29,0,0
25781,0,0,14,0,0
25782,1,1,36,1,1
25783,1,1,37,1,1
25784,1,0,19,1,0
25785,1,1,39,1,0
25786,1,1,36,0,0
25787,0,0,25,1,0
25788,0,1,28,1,1
25789,0,0,11,1,0
25790,1,0,30,1,0
25791,0,0,29,1,0
25792,1,1,38,1,0
25793,1,0,32,0,0
25794,1,1,36,1,0
25795,1,0,34,0,0
25796,1,0,32,1,0
25797,1,1,39,1,0
25798,1,0,40,1,1
25799,1,0,40,0,1
25800,1,1,37,1,0
25801,1,1,38,1,0
25802,1,1,34,0,0
25803,1,1,38,1,0
25804,1,1,38,1,0
25805,1,0,22,1,0
25806,1,1,35,0,0
25807,1,1,38,1,0
25808,1,1,36,1,0
25809,1,1,38,1,0
25810,1,0,41,1,1
25811,0,0,27,0,1
25812,1,0,32,1,0
25813,0,0,11,1,0
25814,1,1,36,1,0
25815,1,1,34,0,0
25816,1,1,37,1,0
25817,1,1,39,1,0
25818,1,1,36,1,0
25819,1,0,40,0,0
25820,0,0,27,0,0
25821,1,1,35,0,0
25822,0,0,23,1,0
25823,1,1,36,1,0
25824,1,0,21,1,0
25825,1,1,37,1,0
25826,1,1,37,1,0
25827,1,0,33,1,0
25828,1,1,36,0,0
25829,1,0,26,1,0
25830,1,1,37,1,0
25831,1,1,38,1,0
25832,0,0,30,1,0
25833,0,0,29,0,2
25834,1,0,41,1,0
25835,1,1,35,1,0
25836,1,1,37,0,1
25837,1,0,32,0,0
25838,0,0,20,0,0
25839,1,1,38,1,1
25840,1,0,26,0,0
25841,1,0,27,1,0
25842,1,1,38,1,1
25843,1,1,38,1,0
25844,1,1,38,0,0
25845,0,0,17,1,0
25846,1,1,36,0,1
25847,1,0,33,0,0
25848,0,0,21,1,0
25849,1,1,37,1,0
25850,1,0,21,0,0
25851,1,1,36,1,0
25852,1,1,36,1,0
25853,1,1,29,0,1
25854,0,0,30,1,1
25855,0,0,21,0,0
25856,1,1,32,0,0
25857,0,0,29,0,1
25858,1,0,32,1,0
25859,0,0,30,0,0
25860,0,0,24,0,1
25861,1,1,37,1,0
25862,1,1,35,1,0
25863,1,0,28,0,0
25864,1,0,40,1,0
25865,1,0,37,1,0
25866,1,1,38,1,1
25867,1,1,38,1,0
25868,1,0,33,1,0
25869,1,1,34,1,0
25870,1,1,38,1,0
25871,1,1,35,0,0
25872,1,0,32,0,0
25873,1,1,33,1,0
25874,1,1,34,0,0
25875,1,0,39,1,0
25876,0,0,28,1,0
25877,1,1,39,1,0
25878,1,0,32,0,0
25879,1,1,34,1,0
25880,1,1,36,1,0
25881,1,1,38,1,1
25882,1,1,34,1,0
25883,1,1,39,1,0
25884,1,1,38,1,0
25885,1,1,36,1,0
25886,1,0,30,0,0
25887,0,0,15,0,0
25888,1,1,38,1,0
25889,1,0,39,1,0
25890,1,1,34,0,0
25891,1,1,37,1,0
25892,1,1,36,1,0
25893,1,1,39,1,1
25894,0,0,21,0,0
25895,1,1,38,1,0
25896,1,0,21,0,0
25897,0,0,16,1,0
25898,1,0,34,1,1
25899,1,1,37,0,0
25900,1,1,36,1,0
25901,1,1,33,1,0
25902,0,0,28,0,1
25903,1,1,38,0,0
25904,1,0,27,0,1
25905,1,0,42,1,0
25906,1,1,33,0,1
25907,1,0,42,1,1
25908,1,1,37,0,0
25909,1,0,30,0,0
25910,1,1,38,1,0
25911,1,1,39,0,0
25912,1,1,35,1,0
25913,1,1,39,1,0
25914,1,0,43,0,0
25915,1,0,32,1,0
25916,1,1,36,1,0
25917,1,1,36,1,0
25918,0,0,25,0,1
25919,1,0,40,0,0
25920,1,1,36,0,0
25921,0,0,30,0,0
25922,1,0,42,0,0
25923,0,1,29,0,0
25924,1,1,36,1,1
25925,1,1,38,1,0
25926,0,0,31,1,0
25927,1,0,30,0,1
25928,1,0,30,0,0
25929,1,1,36,0,0
25930,1,1,37,0,0
25931,1,1,37,1,0
25932,1,1,35,1,0
25933,1,0,40,0,0
25934,1,0,34,0,0
25935,1,1,29,0,0
25936,1,1,37,0,0
25937,1,0,26,0,0
25938,1,1,36,1,0
25939,1,0,39,1,0
25940,0,0,30,0,1
25941,1,1,36,1,0
25942,1,1,38,1,0
25943,1,1,38,0,0
25944,0,0,28,0,0
25945,1,1,37,1,0
25946,1,1,37,1,0
25947,1,1,39,1,0
25948,1,0,32,1,0
25949,1,0,27,1,0
25950,1,1,34,1,0
25951,1,1,37,1,0
25952,1,1,37,1,0
25953,1,1,34,0,0
25954,1,1,39,1,1
25955,1,1,34,1,0
25956,0,1,28,0,0
25957,0,0,25,1,0
25958,1,0,33,1,1
25959,1,1,34,0,0
25960,1,1,37,1,0
25961,1,1,36,1,0
25962,1,0,34,1,0
25963,1,1,37,1,0
25964,0,0,29,0,0
25965,1,0,31,1,0
25966,1,1,33,0,1
25967,0,0,26,0,0
25968,1,1,36,0,0
25969,0,1,29,0,0
25970,1,1,36,1,1
25971,1,0,40,0,0
25972,1,0,42,0,0
25973,1,1,38,1,0
25974,1,1,38,1,0
25975,1,0,22,0,2
25976,0,0,17,0,1
25977,1,0,29,0,1
25978,1,1,33,1,0
25979,1,1,37,1,0
25980,1,1,36,1,0
25981,1,1,35,1,0
25982,1,1,37,1,0
25983,0,0,21,1,0
25984,0,0,19,0,1
25985,1,0,33,0,0
25986,1,1,37,1,1
25987,1,0,30,1,1
25988,1,0,41,0,0
25989,1,1,37,0,0
25990,0,1,27,0,0
25991,1,0,33,1,1
25992,1,1,34,1,1
25993,1,1,39,1,0
25994,0,0,26,0,0
25995,1,1,36,1,0
25996,1,1,37,0,0
25997,1,1,37,0,0
25998,1,1,36,1,0
25999,1,1,33,1,0
26000,1,1,33,1,0
26001,1,1,38,1,0
26002,1,1,31,1,0
26003,1,0,32,1,0
26004,1,1,38,1,0
26005,1,0,26,0,0
26006,0,0,17,0,0
26007,0,0,23,0,1
26008,0,0,25,1,1
26009,1,1,35,1,1
26010,1,0,40,1,0
26011,1,0,31,1,0
26012,1,0,33,0,0
26013,1,1,39,0,0
26014,1,1,34,1,0
26015,1,1,38,1,0
26016,0,0,31,0,0
26017,1,1,37,1,1
26018,0,0,15,1,0
26019,1,1,38,1,0
26020,0,0,24,0,1
26021,1,0,31,1,1
26022,1,1,35,1,0
26023,1,1,34,1,0
26024,1,1,36,1,0
26025,1,1,36,0,0
26026,1,0,31,1,0
26027,1,1,34,0,0
26028,1,1,32,1,0
26029,1,1,38,0,1
26030,1,1,34,0,1
26031,1,1,27,0,0
26032,1,0,25,0,0
26033,1,1,38,1,0
26034,1,1,35,0,0
26035,1,1,33,0,0
26036,1,0,41,0,0
26037,1,1,37,1,0
26038,1,1,36,1,0
26039,0,0,30,1,0
26040,1,1,35,0,0
26041,1,0,32,1,0
26042,1,0,41,1,0
26043,1,1,39,1,1
26044,1,1,38,1,0
26045,1,1,37,1,0
26046,1,1,37,1,0
26047,1,0,27,1,1
26048,1,0,40,1,0
26049,1,0,34,0,0
26050,1,1,35,1,0
26051,1,1,38,0,0
26052,1,1,39,0,0
26053,0,1,26,0,0
26054,1,1,26,0,0
26055,1,0,25,0,0
26056,1,1,35,0,1
26057,1,1,38,1,0
26058,1,0,40,1,0
26059,0,0,26,0,0
26060,1,1,30,1,0
26061,1,0,32,0,0
26062,1,1,35,0,1
26063,1,1,34,0,1
26064,1,0,42,1,0
26065,1,1,34,0,1
26066,0,0,14,0,0
26067,1,0,32,0,1
26068,1,0,28,0,1
26069,0,0,24,1,0
26070,1,0,34,1,0
26071,1,1,34,1,0
26072,0,0,12,1,0
26073,0,0,18,0,0
26074,1,1,36,1,0
26075,0,0,29,1,0
26076,1,0,29,1,0
26077,1,0,34,1,0
26078,1,0,27,0,0
26079,1,1,36,1,0
26080,1,1,37,1,0
26081,1,1,39,1,0
26082,1,1,39,1,0
26083,1,0,28,0,0
26084,1,0,29,1,0
26085,1,1,38,0,0
26086,1,1,39,1,0
26087,0,1,31,1,0
26088,1,0,26,0,0
26089,1,1,34,0,0
26090,1,1,38,1,0
26091,1,1,34,1,0
26092,1,0,41,0,0
26093,1,1,35,1,0
26094,0,1,29,0,0
26095,1,1,37,1,0
26096,1,1,37,1,0
26097,0,1,28,0,1
26098,1,0,34,1,0
26099,1,1,35,1,0
26100,1,0,35,1,0
26101,1,1,38,1,0
26102,1,1,36,1,0
26103,0,0,10,0,0
26104,0,0,31,1,0
26105,0,1,30,1,0
26106,0,0,15,0,0
26107,1,1,36,1,0
26108,1,0,39,1,0
26109,1,1,35,1,0
26110,1,1,38,1,0
26111,1,0,39,1,0
26112,1,0,41,0,0
26113,0,0,25,0,1
26114,1,1,34,1,0
26115,0,0,31,1,0
26116,0,0,31,0,0
26117,1,1,37,1,0
26118,1,1,37,1,0
26119,1,1,38,1,0
26120,0,0,14,0,1
26121,1,0,22,1,0
26122,1,0,24,1,0
26123,1,0,39,1,0
26124,1,1,34,0,0
26125,1,0,27,0,0
26126,1,1,37,0,0
26127,1,1,36,1,1
26128,1,1,33,1,0
26129,1,1,38,1,0
26130,1,1,38,0,0
26131,1,1,39,0,0
26132,1,1,37,0,0
26133,1,1,37,1,0
26134,1,1,37,1,0
26135,1,1,38,1,0
26136,1,0,34,1,0
26137,0,0,28,1,0
26138,1,1,38,0,0
26139,1,1,39,1,0
26140,1,0,27,0,0
26141,1,1,38,1,0
26142,1,1,38,1,0
26143,1,1,35,1,0
26144,1,1,38,1,0
26145,1,1,34,1,0
26146,1,0,33,1,0
26147,1,1,37,1,1
26148,1,1,35,1,0
26149,1,0,32,0,0
26150,1,1,36,1,1
26151,1,1,38,1,0
26152,0,1,30,0,1
26153,1,0,40,1,0
26154,1,1,36,1,0
26155,1,1,37,1,1
26156,1,0,40,0,0
26157,0,1,30,0,1
26158,1,1,35,1,0
26159,1,1,34,1,0
26160,1,1,38,1,0
26161,1,1,36,1,0
26162,1,0,25,0,0
26163,1,1,34,1,0
26164,1,0,22,0,0
26165,0,0,26,1,1
26166,1,1,38,1,0
26167,0,0,20,0,1
26168,1,1,35,0,0
26169,1,1,34,1,0
26170,1,1,39,1,0
26171,1,0,32,0,0
26172,1,1,35,0,0
26173,1,1,39,1,1
26174,1,1,36,1,0
26175,1,0,29,0,2
26176,1,0,34,1,0
26177,1,1,35,1,0
26178,1,1,39,1,0
26179,0,1,27,0,1
26180,1,1,33,1,1
26181,1,1,38,1,0
26182,1,1,37,0,0
26183,1,0,30,1,0
26184,1,1,34,1,0
26185,1,1,38,1,1
26186,1,1,38,1,0
26187,1,1,36,0,0
26188,1,0,32,1,0
26189,0,0,24,0,0
26190,1,1,36,1,0
26191,1,1,35,1,1
26192,1,1,34,0,0
26193,1,1,37,1,0
26194,1,1,37,1,0
26195,1,0,35,1,0
26196,1,0,34,1,0
26197,1,0,32,0,2
26198,1,1,39,1,0
26199,0,1,24,0,1
26200,0,0,12,0,0
26201,0,1,26,0,0
26202,0,1,31,1,0
26203,1,1,37,1,0
26204,1,0,23,1,0
26205,1,1,38,1,1
26206,1,1,36,1,0
26207,1,1,36,1,0
26208,1,1,38,1,0
26209,1,1,35,1,0
26210,1,1,39,1,0
26211,1,0,30,0,0
26212,1,0,27,0,0
26213,1,1,37,1,0
26214,1,1,35,0,0
26215,1,1,34,1,0
26216,1,1,41,0,0
26217,1,1,38,1,0
26218,1,1,36,1,1
26219,1,1,39,0,0
26220,0,1,30,1,0
26221,0,0,25,0,1
26222,0,0,27,1,0
26223,1,1,34,1,0
26224,1,1,38,0,1
26225,1,1,33,1,0
26226,1,1,35,1,0
26227,1,1,33,0,1
26228,1,1,37,1,0
26229,1,0,42,1,0
26230,1,0,26,0,0
26231,1,1,37,1,0
26232,1,0,41,1,0
26233,0,0,28,1,0
26234,1,1,30,0,1
26235,1,1,33,0,0
26236,1,0,23,0,0
26237,1,1,35,1,0
26238,1,0,22,0,0
26239,1,1,34,1,0
26240,1,1,38,0,0
26241,1,1,33,1,0
26242,1,0,43,1,0
26243,1,1,34,1,0
26244,1,1,36,1,0
26245,1,0,31,1,0
26246,0,0,20,1,0
26247,1,1,36,0,0
26248,1,1,35,1,0
26249,1,1,37,1,0
26250,1,1,36,0,0
26251,0,0,28,1,0
26252,1,0,35,1,0
26253,1,0,41,0,0
26254,1,1,33,0,0
26255,0,0,28,0,0
26256,1,1,34,1,0
26257,0,0,28,1,0
26258,1,1,37,1,1
26259,1,1,32,1,1
26260,1,1,35,1,0
26261,1,1,27,0,1
26262,0,0,27,0,0
26263,0,0,28,0,0
26264,0,0,26,0,0
26265,1,1,39,1,0
26266,1,1,34,1,0
26267,1,1,35,1,0
26268,1,0,26,1,0
26269,1,1,31,0,0
26270,1,1,39,1,1
26271,1,0,29,1,0
26272,1,1,39,1,0
26273,0,0,28,0,0
26274,1,0,40,0,0
26275,1,1,37,1,0
26276,1,1,35,1,0
26277,1,0,27,0,0
26278,1,0,32,1,1
26279,1,1,39,1,0
26280,1,0,31,0,0
26281,1,1,35,1,0
26282,1,0,40,1,0
26283,1,0,33,0,0
26284,1,1,38,0,0
26285,1,1,36,0,0
26286,1,1,38,1,0
26287,1,1,36,1,0
26288,1,1,35,1,0
26289,0,0,25,0,0
26290,1,1,32,0,0
26291,0,0,21,1,1
26292,1,1,38,0,0
26293,1,1,35,1,0
26294,0,0,16,0,1
26295,1,1,37,1,0
26296,0,1,26,1,0
26297,0,0,26,1,0
26298,1,0,40,1,0
26299,1,0,28,0,0
26300,1,0,26,0,0
26301,1,1,38,1,0
26302,1,0,33,0,0
26303,1,0,30,1,0
26304,1,1,34,1,0
26305,1,0,33,1,0
26306,1,1,38,1,0
26307,1,1,37,1,0
26308,0,0,11,0,1
26309,1,1,35,1,1
26310,1,0,42,1,1
26311,1,1,38,1,0
26312,0,0,31,1,1
26313,1,1,36,0,0
26314,1,1,38,1,0
26315,1,1,37,0,0
26316,1,0,39,1,1
26317,0,0,23,1,1
26318,1,1,27,0,0
26319,1,1,36,1,0
26320,1,1,32,0,0
26321,1,1,37,1,0
26322,1,0,28,0,0
26323,1,1,36,1,0
26324,0,1,30,1,0
26325,1,1,38,0,0
26326,0,0,9,0,1
26327,1,1,35,1,0
26328,1,0,33,0,0
26329,1,0,22,0,0
26330,1,1,35,0,1
26331,1,0,42,0,0
26332,1,0,42,0,0
26333,1,1,36,1,1
26334,1,1,34,1,0
26335,1,1,39,1,0
26336,0,0,30,1,1
26337,1,0,31,1,0
26338,1,1,35,1,1
26339,1,0,27,0,0
26340,0,0,29,0,0
26341,1,0,26,0,1
26342,1,1,34,1,0
26343,0,0,30,1,1
26344,1,1,33,1,0
26345,1,1,36,1,1
26346,1,0,41,1,0
26347,1,0,43,1,0
26348,0,0,27,1,0
26349,1,1,35,0,0
26350,1,0,34,0,0
26351,1,1,38,1,0
26352,1,1,38,1,0
26353,1,1,27,0,0
26354,1,1,36,1,0
26355,1,1,36,1,0
26356,0,1,31,1,1
26357,1,0,34,1,0
26358,1,1,32,0,0
26359,1,1,38,1,1
26360,1,1,36,0,1
26361,1,1,34,0,0
26362,1,1,37,1,0
26363,1,1,38,1,0
26364,1,0,33,1,0
26365,1,1,38,1,0
26366,1,1,35,1,0
26367,1,1,38,1,0
26368,1,1,31,0,1
26369,1,1,37,1,0
26370,1,1,36,0,0
26371,1,1,37,1,0
26372,1,1,38,1,0
26373,0,0,29,1,0
26374,1,0,25,0,0
26375,1,0,33,0,1
26376,1,1,36,1,0
26377,1,1,36,0,0
26378,1,1,35,1,0
26379,1,1,39,1,0
26380,1,1,37,1,0
26381,1,1,35,1,0
26382,0,1,27,0,0
26383,1,1,39,1,0
26384,1,0,26,0,0
26385,1,1,36,1,0
26386,1,1,39,0,0
26387,0,1,27,0,0
26388,1,1,37,0,0
26389,1,1,37,1,0
26390,1,0,41,0,1
26391,0,0,31,1,0
26392,1,1,36,1,0
26393,1,1,35,1,0
26394,1,1,37,1,0
26395,1,1,38,1,0
26396,0,0,29,0,0
26397,1,0,33,1,1
26398,1,0,40,0,0
26399,1,1,35,0,0
26400,0,1,28,1,0
26401,0,0,16,0,1
26402,1,0,41,1,0
26403,1,1,38,1,0
26404,1,1,36,0,0
26405,1,1,34,1,0
26406,1,0,28,0,0
26407,1,1,37,1,0
26408,1,1,37,1,0
26409,1,0,43,0,0
26410,1,0,32,0,0
26411,1,1,37,0,0
26412,1,0,23,1,0
26413,1,1,32,1,0
26414,1,1,36,1,0
26415,1,1,33,1,0
26416,1,1,35,0,1
26417,1,1,36,1,1
26418,1,0,34,0,1
